file_path,file_name,source_area,line_number,variable_name,variable_style,extraction_type,likely_role,module_hint,context
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,128,business_modelling_state,snake_case,snake_case_reference,output_contract_field,business-modelling,"}, [ business_modelling_state.baseline_snapshot, business_summary_output_contract,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,117,current_margin_per_productive_hour,snake_case,object_key,output_contract_field,business-modelling,"business_summary_output_contract.required_recovery_rate, current_margin_per_productive_hour: business_summary_output_contract.current_margin_per_productive_hour,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,118,current_margin_per_productive_hour,snake_case,snake_case_reference,output_contract_field,business-modelling,"current_margin_per_productive_hour: business_summary_output_contract.current_margin_per_productive_hour, recovery_gap_per_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,412,current_margin_per_productive_hour,snake_case,object_key,output_contract_field,business-modelling,"business_summary.output_contract.required_recovery_rate, current_margin_per_productive_hour: business_summary.output_contract.current_margin_per_productive_hour,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,413,current_margin_per_productive_hour,snake_case,snake_case_reference,output_contract_field,business-modelling,"current_margin_per_productive_hour: business_summary.output_contract.current_margin_per_productive_hour, recovery_gap_per_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,231,has_baseline,snake_case,declaration,output_contract_field,business-modelling,business_summary_output_contract.business_summary_status; const has_baseline = Boolean(baseline_snapshot); const has_scenario = Boolean(active_scenario);
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,324,modelling_ready,snake_case,snake_case_reference,output_contract_field,business-modelling,"business_summary_output_contract.business_summary_status, modelling_ready, modelling_warnings,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,332,modelling_ready,snake_case,snake_case_reference,output_contract_field,business-modelling,"business_summary_output_contract.business_summary_status, modelling_ready, modelling_warnings,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,31,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,function hasUsableBusinessSummary(output_contract = {}) { return [
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,38,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"""net_position"", ].some((field) => Number(output_contract[field]) !== 0); }"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,394,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"const baseline = buildBaselineSnapshot({ total_revenue: business_summary.output_contract.total_revenue, total_direct_costs:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,396,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"total_direct_costs: business_summary.output_contract.total_direct_costs, margin_pool: business_summary.output_contract.margin_pool,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,397,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"business_summary.output_contract.total_direct_costs, margin_pool: business_summary.output_contract.margin_pool, gross_margin_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,399,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"gross_margin_percent: business_summary.output_contract.gross_margin_percent, total_cost_burden:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,401,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"total_cost_burden: business_summary.output_contract.total_cost_burden, net_position: business_summary.output_contract.net_position,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,402,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"business_summary.output_contract.total_cost_burden, net_position: business_summary.output_contract.net_position, total_productive_output:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,404,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"total_productive_output: business_summary.output_contract.total_productive_output, weighted_productivity_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,406,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"weighted_productivity_percent: business_summary.output_contract.weighted_productivity_percent, total_available_hours_before_productivity:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,408,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"total_available_hours_before_productivity: business_summary.output_contract .total_available_hours_before_productivity,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,411,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"required_recovery_rate: business_summary.output_contract.required_recovery_rate, current_margin_per_productive_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,413,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"current_margin_per_productive_hour: business_summary.output_contract.current_margin_per_productive_hour, recovery_gap_per_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,415,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"recovery_gap_per_hour: business_summary.output_contract.recovery_gap_per_hour, business_summary_status:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,417,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"business_summary_status: business_summary.output_contract.business_summary_status, model_trust_state: business_summary.output_contract.model_trust_state,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,418,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"business_summary.output_contract.business_summary_status, model_trust_state: business_summary.output_contract.model_trust_state, business_summary_warnings:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,420,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"business_summary_warnings: business_summary.output_contract.business_summary_warnings, });"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,80,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"const business_summary_output_contract = useMemo( () => business_summary.output_contract ?? {}, [business_summary.output_contract]"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,81,output_contract,snake_case,output_contract_reference,output_contract_field,business-modelling,"() => business_summary.output_contract ?? {}, [business_summary.output_contract] );"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,119,recovery_gap_per_hour,snake_case,object_key,output_contract_field,business-modelling,"business_summary_output_contract.current_margin_per_productive_hour, recovery_gap_per_hour: business_summary_output_contract.recovery_gap_per_hour,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,120,recovery_gap_per_hour,snake_case,warning_id,output_contract_field,business-modelling,"recovery_gap_per_hour: business_summary_output_contract.recovery_gap_per_hour, business_summary_status:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,414,recovery_gap_per_hour,snake_case,object_key,output_contract_field,business-modelling,"business_summary.output_contract.current_margin_per_productive_hour, recovery_gap_per_hour: business_summary.output_contract.recovery_gap_per_hour,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,415,recovery_gap_per_hour,snake_case,warning_id,output_contract_field,business-modelling,"recovery_gap_per_hour: business_summary.output_contract.recovery_gap_per_hour, business_summary_status:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,245,summaryBlocked,camelCase,declaration,output_contract_field,business-modelling,"business_summary_output_contract.business_summary_warnings || []; const summaryBlocked = business_summary_output_contract.business_summary_status === ""blocked"";"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,243,summaryWarnings,camelCase,declaration,output_contract_field,business-modelling,const warnings = []; const summaryWarnings = business_summary_output_contract.business_summary_warnings || [];
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,229,summary_status,snake_case,declaration,output_contract_field,business-modelling,const modelling_ready = useMemo(() => { const summary_status = business_summary_output_contract.business_summary_status;
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,113,total_available_hours_before_productivity,snake_case,object_key,output_contract_field,business-modelling,"business_summary_output_contract.weighted_productivity_percent, total_available_hours_before_productivity: business_summary_output_contract.total_available_hours_before_productivity,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,114,total_available_hours_before_productivity,snake_case,snake_case_reference,output_contract_field,business-modelling,"total_available_hours_before_productivity: business_summary_output_contract.total_available_hours_before_productivity, required_recovery_rate:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,407,total_available_hours_before_productivity,snake_case,object_key,output_contract_field,business-modelling,"business_summary.output_contract.weighted_productivity_percent, total_available_hours_before_productivity: business_summary.output_contract"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,409,total_available_hours_before_productivity,snake_case,snake_case_reference,output_contract_field,business-modelling,"business_summary.output_contract .total_available_hours_before_productivity, required_recovery_rate:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,102,total_revenue,snake_case,object_key,output_contract_field,business-modelling,"return buildBaselineSnapshot({ total_revenue: business_summary_output_contract.total_revenue, total_direct_costs: business_summary_output_contract.total_direct_costs,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,394,total_revenue,snake_case,object_key,output_contract_field,business-modelling,"const baseline = buildBaselineSnapshot({ total_revenue: business_summary.output_contract.total_revenue, total_direct_costs:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,111,weighted_productivity_percent,snake_case,object_key,output_contract_field,business-modelling,"business_summary_output_contract.total_productive_output, weighted_productivity_percent: business_summary_output_contract.weighted_productivity_percent,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,112,weighted_productivity_percent,snake_case,snake_case_reference,output_contract_field,business-modelling,"weighted_productivity_percent: business_summary_output_contract.weighted_productivity_percent, total_available_hours_before_productivity:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,405,weighted_productivity_percent,snake_case,object_key,output_contract_field,business-modelling,"business_summary.output_contract.total_productive_output, weighted_productivity_percent: business_summary.output_contract.weighted_productivity_percent,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,406,weighted_productivity_percent,snake_case,snake_case_reference,output_contract_field,business-modelling,"weighted_productivity_percent: business_summary.output_contract.weighted_productivity_percent, total_available_hours_before_productivity:"
hooks\useBusinessSetup.js,useBusinessSetup.js,hooks,91,business_name,snake_case,object_key,output_contract_field,business-setup,"output_contract: { business_name: business_setup_state.business_name, business_type: business_setup_state.business_type,"
hooks\useRevenueCogs.js,useRevenueCogs.js,hooks,232,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,"const business_type = business_setup_output_contract.business_type || ""labour_based"";"
hooks\useRevenueCogs.js,useRevenueCogs.js,hooks,325,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,"pnl_output_contract, business_setup_output_contract, revenue_cogs_state,"
hooks\useRevenueCogs.js,useRevenueCogs.js,hooks,72,business_setup_output_contract,snake_case,declaration,output_contract_field,business-setup,const pnl_output_contract = profit_and_loss.output_contract ?? {}; const business_setup_output_contract = business_setup.output_contract ?? {};
hooks\useRevenueReality.js,useRevenueReality.js,hooks,21,business_setup_output_contract,snake_case,declaration,output_contract_field,business-setup,const business_setup_output_contract = business_setup.output_contract ?? {}; const revenue_cogs_output_contract = revenue_cogs.output_contract ?? {};
hooks\useRevenueReality.js,useRevenueReality.js,hooks,34,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,const business_type = business_setup_output_contract.business_type ?? business_summary_output_contract.business_type ??
hooks\useRevenueReality.js,useRevenueReality.js,hooks,49,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,is_product_based: business_setup_output_contract.is_product_based ?? business_summary_output_contract.is_product_based ??
hooks\useRevenueReality.js,useRevenueReality.js,hooks,53,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,is_labour_based: business_setup_output_contract.is_labour_based ?? business_summary_output_contract.is_labour_based ??
hooks\useRevenueReality.js,useRevenueReality.js,hooks,90,business_setup_output_contract,snake_case,snake_case_reference,output_contract_field,business-setup,"}, [ business_setup_output_contract, revenue_cogs_output_contract,"
hooks\useBusinessSetup.js,useBusinessSetup.js,hooks,91,business_setup_state,snake_case,snake_case_reference,output_contract_field,business-setup,"output_contract: { business_name: business_setup_state.business_name, business_type: business_setup_state.business_type,"
hooks\useBusinessSetup.js,useBusinessSetup.js,hooks,90,output_contract,snake_case,output_contract_reference,output_contract_field,business-setup,"card, output_contract: { business_name: business_setup_state.business_name,"
hooks\useBusinessSummary.js,useBusinessSummary.js,hooks,221,business_recovery_hours,snake_case,object_key,output_contract_field,business-summary,"total_recovery_hours: calculations.total_recovery_hours, business_recovery_hours: cost_summary_output_contract.business_recovery_hours ?? 0,"
hooks\useBusinessSummary.js,useBusinessSummary.js,hooks,222,business_recovery_hours,snake_case,snake_case_reference,output_contract_field,business-summary,"business_recovery_hours: cost_summary_output_contract.business_recovery_hours ?? 0, operating_recovery_hours:"
hooks\useBusinessSummary.js,useBusinessSummary.js,hooks,56,business_recovery_hours,snake_case,object_key,output_contract_field,business-summary,"business_recovery_hours: cost_summary_output_contract.business_recovery_hours ?? 0,"
hooks\useBusinessSummary.js,useBusinessSummary.js,hooks,57,business_recovery_hours,snake_case,snake_case_reference,output_contract_field,business-summary,"business_recovery_hours: cost_summary_output_contract.business_recovery_hours ?? 0,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,394,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"const baseline = buildBaselineSnapshot({ total_revenue: business_summary.output_contract.total_revenue, total_direct_costs:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,396,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"total_direct_costs: business_summary.output_contract.total_direct_costs, margin_pool: business_summary.output_contract.margin_pool,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,397,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary.output_contract.total_direct_costs, margin_pool: business_summary.output_contract.margin_pool, gross_margin_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,399,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"gross_margin_percent: business_summary.output_contract.gross_margin_percent, total_cost_burden:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,401,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"total_cost_burden: business_summary.output_contract.total_cost_burden, net_position: business_summary.output_contract.net_position,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,402,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary.output_contract.total_cost_burden, net_position: business_summary.output_contract.net_position, total_productive_output:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,404,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"total_productive_output: business_summary.output_contract.total_productive_output, weighted_productivity_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,406,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"weighted_productivity_percent: business_summary.output_contract.weighted_productivity_percent, total_available_hours_before_productivity:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,408,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"total_available_hours_before_productivity: business_summary.output_contract .total_available_hours_before_productivity,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,411,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"required_recovery_rate: business_summary.output_contract.required_recovery_rate, current_margin_per_productive_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,413,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"current_margin_per_productive_hour: business_summary.output_contract.current_margin_per_productive_hour, recovery_gap_per_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,415,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"recovery_gap_per_hour: business_summary.output_contract.recovery_gap_per_hour, business_summary_status:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,417,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary.output_contract.business_summary_status, model_trust_state: business_summary.output_contract.model_trust_state,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,418,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary.output_contract.business_summary_status, model_trust_state: business_summary.output_contract.model_trust_state, business_summary_warnings:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,420,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_warnings: business_summary.output_contract.business_summary_warnings, });"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,80,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"const business_summary_output_contract = useMemo( () => business_summary.output_contract ?? {}, [business_summary.output_contract]"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,81,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"() => business_summary.output_contract ?? {}, [business_summary.output_contract] );"
hooks\useQuoteEngine.js,useQuoteEngine.js,hooks,363,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_output_contract: business_summary.output_contract ?? {}, labour_output_contract: labour.output_contract ?? {},"
hooks\useQuoteEngine.js,useQuoteEngine.js,hooks,369,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,"cost_summary.output_contract, business_summary.output_contract, labour.output_contract,"
hooks\useRecoverySummary.js,useRecoverySummary.js,hooks,27,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,const business_summary_outputs = inputs.business_summary ?? business_summary.output_contract ?? {}; const revenue_cogs_outputs =
hooks\useRevenueReality.js,useRevenueReality.js,hooks,24,business_summary,snake_case,snake_case_reference,output_contract_field,business-summary,const business_summary_output_contract = business_summary.output_contract ?? {}; const labour_output_contract = labour.output_contract ?? {};
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,102,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"return buildBaselineSnapshot({ total_revenue: business_summary_output_contract.total_revenue, total_direct_costs: business_summary_output_contract.total_direct_costs,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,103,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"total_revenue: business_summary_output_contract.total_revenue, total_direct_costs: business_summary_output_contract.total_direct_costs, margin_pool: business_summary_output_contract.margin_pool,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,104,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"total_direct_costs: business_summary_output_contract.total_direct_costs, margin_pool: business_summary_output_contract.margin_pool, gross_margin_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,106,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"gross_margin_percent: business_summary_output_contract.gross_margin_percent, total_cost_burden: business_summary_output_contract.total_cost_burden,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,107,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_output_contract.gross_margin_percent, total_cost_burden: business_summary_output_contract.total_cost_burden, net_position: business_summary_output_contract.net_position,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,108,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"total_cost_burden: business_summary_output_contract.total_cost_burden, net_position: business_summary_output_contract.net_position, total_productive_output:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,110,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"total_productive_output: business_summary_output_contract.total_productive_output, weighted_productivity_percent:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,112,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"weighted_productivity_percent: business_summary_output_contract.weighted_productivity_percent, total_available_hours_before_productivity:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,114,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"total_available_hours_before_productivity: business_summary_output_contract.total_available_hours_before_productivity, required_recovery_rate:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,116,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"required_recovery_rate: business_summary_output_contract.required_recovery_rate, current_margin_per_productive_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,118,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"current_margin_per_productive_hour: business_summary_output_contract.current_margin_per_productive_hour, recovery_gap_per_hour:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,120,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"recovery_gap_per_hour: business_summary_output_contract.recovery_gap_per_hour, business_summary_status:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,122,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary_output_contract.business_summary_status, model_trust_state: business_summary_output_contract.model_trust_state,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,123,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_output_contract.business_summary_status, model_trust_state: business_summary_output_contract.model_trust_state, business_summary_warnings:"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,125,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_warnings: business_summary_output_contract.business_summary_warnings, });"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,129,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_modelling_state.baseline_snapshot, business_summary_output_contract, business_summary_usable,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,230,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,const summary_status = business_summary_output_contract.business_summary_status; const has_baseline = Boolean(baseline_snapshot);
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,238,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"active_scenario, business_summary_output_contract.business_summary_status, ]);"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,244,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,const summaryWarnings = business_summary_output_contract.business_summary_warnings || []; const summaryBlocked =
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,246,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"const summaryBlocked = business_summary_output_contract.business_summary_status === ""blocked"";"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,311,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"}, [ business_summary_output_contract, active_scenario,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,323,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary_output_contract.business_summary_status, modelling_ready,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,331,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"active_scenario, business_summary_output_contract.business_summary_status, modelling_ready,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,79,business_summary_output_contract,snake_case,declaration,output_contract_field,business-summary,"const business_summary_output_contract = useMemo( () => business_summary.output_contract ?? {},"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,85,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"const business_summary_usable = useMemo( () => hasUsableBusinessSummary(business_summary_output_contract), [business_summary_output_contract]"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,86,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"() => hasUsableBusinessSummary(business_summary_output_contract), [business_summary_output_contract] );"
hooks\useQuoteEngine.js,useQuoteEngine.js,hooks,362,business_summary_output_contract,snake_case,object_key,output_contract_field,business-summary,"cost_summary_output_contract: cost_summary.output_contract ?? {}, business_summary_output_contract: business_summary.output_contract ?? {},"
hooks\useRevenueReality.js,useRevenueReality.js,hooks,23,business_summary_output_contract,snake_case,declaration,output_contract_field,business-summary,const revenue_cogs_output_contract = revenue_cogs.output_contract ?? {}; const business_summary_output_contract = business_summary.output_contract ?? {};
hooks\useRevenueReality.js,useRevenueReality.js,hooks,29,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,const total_labour_cost_annual = business_summary_output_contract.total_people_cost_annual ?? labour_output_contract.total_labour_cost_annual ??
hooks\useRevenueReality.js,useRevenueReality.js,hooks,35,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,business_setup_output_contract.business_type ?? business_summary_output_contract.business_type ?? revenue_cogs_output_contract.business_type ??
hooks\useRevenueReality.js,useRevenueReality.js,hooks,50,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_setup_output_contract.is_product_based ?? business_summary_output_contract.is_product_based ?? false,"
hooks\useRevenueReality.js,useRevenueReality.js,hooks,54,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"business_setup_output_contract.is_labour_based ?? business_summary_output_contract.is_labour_based ?? true,"
hooks\useRevenueReality.js,useRevenueReality.js,hooks,92,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"revenue_cogs_output_contract, business_summary_output_contract, labour_output_contract,"
lib\calculations\quoteEngineCalculations.js,quoteEngineCalculations.js,lib,133,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,const quote_model_trust_state = business_summary_output_contract.model_trust_state || model_readiness_status ||
lib\calculations\quoteEngineCalculations.js,quoteEngineCalculations.js,lib,17,business_summary_output_contract,snake_case,snake_case_reference,output_contract_field,business-summary,"cost_summary_output_contract = {}, business_summary_output_contract = {}, labour_output_contract = {},"
hooks\useRecoverySummary.js,useRecoverySummary.js,hooks,26,business_summary_outputs,snake_case,declaration,output_contract_field,business-summary,const business_summary_outputs = inputs.business_summary ?? business_summary.output_contract ?? {};
hooks\useBusinessSummary.js,useBusinessSummary.js,hooks,144,business_summary_ready,snake_case,object_key,output_contract_field,business-summary,"const output_contract = { business_summary_ready: status.business_summary_ready,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,121,business_summary_status,snake_case,object_key,output_contract_field,business-summary,"business_summary_output_contract.recovery_gap_per_hour, business_summary_status: business_summary_output_contract.business_summary_status,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,122,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary_output_contract.business_summary_status, model_trust_state: business_summary_output_contract.model_trust_state,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,230,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,const summary_status = business_summary_output_contract.business_summary_status; const has_baseline = Boolean(baseline_snapshot);
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,238,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"active_scenario, business_summary_output_contract.business_summary_status, ]);"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,246,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"const summaryBlocked = business_summary_output_contract.business_summary_status === ""blocked"";"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,322,business_summary_status,snake_case,object_key,output_contract_field,business-summary,"active_scenario, business_summary_status: business_summary_output_contract.business_summary_status,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,323,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary_output_contract.business_summary_status, modelling_ready,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,331,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"active_scenario, business_summary_output_contract.business_summary_status, modelling_ready,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,416,business_summary_status,snake_case,object_key,output_contract_field,business-summary,"business_summary.output_contract.recovery_gap_per_hour, business_summary_status: business_summary.output_contract.business_summary_status,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,417,business_summary_status,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_status: business_summary.output_contract.business_summary_status, model_trust_state: business_summary.output_contract.model_trust_state,"
hooks\useBusinessModelling.js,useBusinessModelling.js,hooks,130,business_summary_usable,snake_case,snake_case_reference,output_contract_field,business-summary,"business_summary_output_contract, business_summary_usable, ]);"
